# x = np.linspace(0,20,100), t = np.linspace(0,5,100)
1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312002751e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770674077e-01,6.535085119896544281e-01,6.144632264484674034e-01,5.738509257425133958e-01,5.317751800910391902e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243345419e-01,3.510339684920502079e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518485019e-01,1.560149599257585340e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725486682e-03,-4.534973060188524085e-02,-9.572354801437565897e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850789191e-01,-2.935043083483735993e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782856612e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738353915e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168547909e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997959748e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485589312e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833257298e-01,-9.816740047110790179e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462769481e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896732185e-01,-8.549841575590454434e-01,-8.277104419618857012e-01,-7.983258843179418252e-01,-7.669054216542900981e-01,-7.335291829995831403e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393301156e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384698318e-01,-4.528548465812708423e-01,-4.072670401544736252e-01,-3.606406140014480899e-01,-3.130944756722561784e-01,-2.647498781834828896e-01,-2.157301107966165254e-01,-1.661601846035526686e-01,-1.161665137210633331e-01,-6.587659290724677541e-02,-1.541867242209751625e-02,3.507856903860483849e-02,8.548635250202470115e-02,1.356761271327191209e-01,1.855198980652863483e-01,2.348905528191782555e-01,2.836621854632262463e-01
9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312002751e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770674077e-01,6.535085119896544281e-01,6.144632264484672923e-01,5.738509257425133958e-01,5.317751800910391902e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243345419e-01,3.510339684920502079e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518485019e-01,1.560149599257585340e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188524085e-02,-9.572354801437565897e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850789191e-01,-2.935043083483735993e-01,-3.413902300489208286e-01,-3.884055322484733508e-01,-4.344303156782852726e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019967920e-01,-6.063209223738350584e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294442751e-01,-7.857768617168545688e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459651999e-01,-8.939000362997958637e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587278223e-01,-9.656651248485588201e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046938347e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833258408e-01,-9.816740047110791290e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462770591e-01,-9.234726784944766731e-01,-9.029264074190066491e-01,-8.800774771896732185e-01,-8.549841575590456655e-01,-8.277104419618859232e-01,-7.983258843179418252e-01,-7.669054216542900981e-01,-7.335291829995834734e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393307818e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384698318e-01,-4.528548465812708423e-01,-4.072670401544744578e-01,-3.606406140014480899e-01,-3.130944756722561784e-01,-2.647498781834837778e-01,-2.157301107966165254e-01,-1.661601846035526686e-01,-1.161665137210633331e-01,-6.587659290724677541e-02,-1.541867242209840443e-02,3.507856903860483849e-02,8.548635250202470115e-02,1.356761271327191209e-01,1.855198980652863483e-01
9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312002751e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770672967e-01,6.535085119896544281e-01,6.144632264484672923e-01,5.738509257425133958e-01,5.317751800910391902e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243345419e-01,3.510339684920502079e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518485019e-01,1.560149599257585340e-01,1.059506286445727613e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188524085e-02,-9.572354801437565897e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850791411e-01,-2.935043083483733772e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782856612e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738353915e-01,-6.456933542311118490e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168547909e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997959748e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485589312e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833257298e-01,-9.816740047110790179e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462769481e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896732185e-01,-8.549841575590454434e-01,-8.277104419618857012e-01,-7.983258843179418252e-01,-7.669054216542897651e-01,-7.335291829995831403e-01,-6.982822850375601798e-01,-6.612546150409489565e-01,-6.225406016393307818e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384705534e-01,-4.528548465812708423e-01,-4.072670401544744578e-01,-3.606406140014489226e-01,-3.130944756722561784e-01,-2.647498781834837778e-01,-2.157301107966165254e-01,-1.661601846035526686e-01,-1.161665137210642212e-01,-6.587659290724677541e-02,-1.541867242209840443e-02,3.507856903860483849e-02,8.548635250202470115e-02
9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908234092e-01,8.496075628495277643e-01,8.218984026301701107e-01,7.920932223312002751e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770672967e-01,6.535085119896544281e-01,6.144632264484672923e-01,5.738509257425133958e-01,5.317751800910391902e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243345419e-01,3.510339684920502079e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518482799e-01,1.560149599257585340e-01,1.059506286445727613e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188524085e-02,-9.572354801437565897e-02,-1.458532495141355301e-01,-1.956109934353427171e-01,-2.448698866850789191e-01,-2.935043083483735993e-01,-3.413902300489208286e-01,-3.884055322484733508e-01,-4.344303156782852726e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738350584e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294442751e-01,-7.857768617168545688e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459651999e-01,-8.939000362997958637e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587278223e-01,-9.656651248485588201e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833258408e-01,-9.816740047110791290e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462770591e-01,-9.234726784944766731e-01,-9.029264074190066491e-01,-8.800774771896732185e-01,-8.549841575590456655e-01,-8.277104419618857012e-01,-7.983258843179418252e-01,-7.669054216542904312e-01,-7.335291829995831403e-01,-6.982822850375601798e-01,-6.612546150409489565e-01,-6.225406016393301156e-01,-5.822389740055460283e-01,-5.404525100747895605e-01,-4.972877744384698318e-01,-4.528548465812708423e-01,-4.072670401544736252e-01,-3.606406140014480899e-01,-3.130944756722552902e-01,-2.647498781834828896e-01,-2.157301107966165254e-01,-1.661601846035517804e-01,-1.161665137210633331e-01,-6.587659290724588723e-02,-1.541867242209751625e-02
9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908234092e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312002751e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770672967e-01,6.535085119896544281e-01,6.144632264484672923e-01,5.738509257425133958e-01,5.317751800910391902e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243345419e-01,3.510339684920502079e-01,3.033154173236523587e-01,2.548233457260486445e-01,2.056814190518482799e-01,1.560149599257585340e-01,1.059506286445727613e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188546290e-02,-9.572354801437543692e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850791411e-01,-2.935043083483733772e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782856612e-01,-4.793472071083810793e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738353915e-01,-6.456933542311118490e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168547909e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997959748e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485589312e-01,-9.775489285796397088e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833257298e-01,-9.816740047110790179e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462769481e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896729964e-01,-8.549841575590454434e-01,-8.277104419618859232e-01,-7.983258843179416031e-01,-7.669054216542900981e-01,-7.335291829995828072e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393301156e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384698318e-01,-4.528548465812708423e-01,-4.072670401544736252e-01,-3.606406140014480899e-01,-3.130944756722561784e-01,-2.647498781834828896e-01,-2.157301107966165254e-01,-1.661601846035517804e-01,-1.161665137210633331e-01
8.751500385908232982e-01,8.984606909733078295e-01,9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312003861e-01,7.602680316591505782e-01,7.265039917873152842e-01,6.908872083770674077e-01,6.535085119896545391e-01,6.144632264484674034e-01,5.738509257425135068e-01,5.317751800910394122e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243343199e-01,3.510339684920504300e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518482799e-01,1.560149599257587560e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725708727e-03,-4.534973060188501881e-02,-9.572354801437543692e-02,-1.458532495141353080e-01,-1.956109934353424951e-01,-2.448698866850787248e-01,-2.935043083483733772e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782852726e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738350584e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294442751e-01,-7.857768617168545688e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459651999e-01,-8.939000362997958637e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485588201e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833258408e-01,-9.816740047110791290e-01,-9.708017099469048450e-01,-9.574536592123347178e-01,-9.416638929462770591e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896734405e-01,-8.549841575590454434e-01,-8.277104419618859232e-01,-7.983258843179416031e-01,-7.669054216542900981e-01,-7.335291829995834734e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393307818e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384698318e-01,-4.528548465812708423e-01,-4.072670401544744578e-01,-3.606406140014480899e-01,-3.130944756722561784e-01,-2.647498781834828896e-01,-2.157301107966165254e-01
8.218984026301699997e-01,8.496075628495277643e-01,8.751500385908232982e-01,8.984606909733078295e-01,9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312003861e-01,7.602680316591505782e-01,7.265039917873152842e-01,6.908872083770674077e-01,6.535085119896545391e-01,6.144632264484674034e-01,5.738509257425135068e-01,5.317751800910394122e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243343199e-01,3.510339684920504300e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518482799e-01,1.560149599257583120e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188546290e-02,-9.572354801437543692e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850791411e-01,-2.935043083483738213e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782856612e-01,-4.793472071083810793e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738353915e-01,-6.456933542311118490e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168547909e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997959748e-01,-9.153903077136359423e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485589312e-01,-9.775489285796397088e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833257298e-01,-9.816740047110790179e-01,-9.708017099469048450e-01,-9.574536592123346068e-01,-9.416638929462769481e-01,-9.234726784944766731e-01,-9.029264074190065381e-01,-8.800774771896732185e-01,-8.549841575590452214e-01,-8.277104419618857012e-01,-7.983258843179418252e-01,-7.669054216542897651e-01,-7.335291829995831403e-01,-6.982822850375601798e-01,-6.612546150409489565e-01,-6.225406016393307818e-01,-5.822389740055460283e-01,-5.404525100747903377e-01,-4.972877744384705534e-01,-4.528548465812708423e-01,-4.072670401544744578e-01,-3.606406140014480899e-01,-3.130944756722561784e-01
7.602680316591505782e-01,7.920932223312002751e-01,8.218984026301699997e-01,8.496075628495277643e-01,8.751500385908232982e-01,8.984606909733078295e-01,9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312003861e-01,7.602680316591505782e-01,7.265039917873152842e-01,6.908872083770674077e-01,6.535085119896545391e-01,6.144632264484674034e-01,5.738509257425133958e-01,5.317751800910394122e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243343199e-01,3.510339684920504300e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518487240e-01,1.560149599257587560e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725708727e-03,-4.534973060188501881e-02,-9.572354801437543692e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850787248e-01,-2.935043083483733772e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782852726e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738350584e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294442751e-01,-7.857768617168545688e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997958637e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485588201e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833258408e-01,-9.816740047110790179e-01,-9.708017099469048450e-01,-9.574536592123349399e-01,-9.416638929462769481e-01,-9.234726784944766731e-01,-9.029264074190065381e-01,-8.800774771896732185e-01,-8.549841575590456655e-01,-8.277104419618857012e-01,-7.983258843179418252e-01,-7.669054216542904312e-01,-7.335291829995831403e-01,-6.982822850375601798e-01,-6.612546150409489565e-01,-6.225406016393301156e-01,-5.822389740055460283e-01,-5.404525100747895605e-01,-4.972877744384698318e-01,-4.528548465812700652e-01,-4.072670401544736252e-01
6.908872083770674077e-01,7.265039917873151731e-01,7.602680316591505782e-01,7.920932223312002751e-01,8.218984026301699997e-01,8.496075628495277643e-01,8.751500385908234092e-01,8.984606909733078295e-01,9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312003861e-01,7.602680316591505782e-01,7.265039917873152842e-01,6.908872083770674077e-01,6.535085119896544281e-01,6.144632264484674034e-01,5.738509257425133958e-01,5.317751800910394122e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243343199e-01,3.510339684920499859e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518482799e-01,1.560149599257583120e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188546290e-02,-9.572354801437588101e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850791411e-01,-2.935043083483738213e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782856612e-01,-4.793472071083810793e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738353915e-01,-6.456933542311118490e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168547909e-01,-8.159995152275572039e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997959748e-01,-9.153903077136359423e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485589312e-01,-9.775489285796397088e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686727875e-01,-9.900428167833257298e-01,-9.816740047110791290e-01,-9.708017099469047340e-01,-9.574536592123347178e-01,-9.416638929462768370e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896729964e-01,-8.549841575590454434e-01,-8.277104419618859232e-01,-7.983258843179416031e-01,-7.669054216542900981e-01,-7.335291829995828072e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393301156e-01,-5.822389740055460283e-01,-5.404525100747895605e-01,-4.972877744384698318e-01
6.144632264484674034e-01,6.535085119896544281e-01,6.908872083770674077e-01,7.265039917873151731e-01,7.602680316591505782e-01,7.920932223312002751e-01,8.218984026301701107e-01,8.496075628495277643e-01,8.751500385908234092e-01,8.984606909733078295e-01,9.194800727522776107e-01,9.381545799225068372e-01,9.544365884201448935e-01,9.682845755744597938e-01,9.796632259996997938e-01,9.885435216570246375e-01,9.949028158568302693e-01,9.987248910127428658e-01,1.000000000000000000e+00,9.987248910127428658e-01,9.949028158568302693e-01,9.885435216570246375e-01,9.796632259996997938e-01,9.682845755744597938e-01,9.544365884201448935e-01,9.381545799225068372e-01,9.194800727522776107e-01,8.984606909733078295e-01,8.751500385908232982e-01,8.496075628495277643e-01,8.218984026301699997e-01,7.920932223312003861e-01,7.602680316591505782e-01,7.265039917873151731e-01,6.908872083770674077e-01,6.535085119896544281e-01,6.144632264484674034e-01,5.738509257425133958e-01,5.317751800910394122e-01,4.883432918168963965e-01,4.436660217022285191e-01,3.978573065243347640e-01,3.510339684920504300e-01,3.033154173236525808e-01,2.548233457260486445e-01,2.056814190518487240e-01,1.560149599257587560e-01,1.059506286445729834e-01,5.561610016580673804e-02,5.139738508725264637e-03,-4.534973060188501881e-02,-9.572354801437543692e-02,-1.458532495141353080e-01,-1.956109934353429392e-01,-2.448698866850787248e-01,-2.935043083483733772e-01,-3.413902300489206065e-01,-3.884055322484735728e-01,-4.344303156782852726e-01,-4.793472071083806907e-01,-5.230416586748751762e-01,-5.654022400019971251e-01,-6.063209223738350584e-01,-6.456933542311115160e-01,-6.834191272904034387e-01,-7.194020326071524085e-01,-7.535503059294446082e-01,-7.857768617168545688e-01,-8.159995152275569819e-01,-8.441411921073311841e-01,-8.701301249459654219e-01,-8.939000362997958637e-01,-9.153903077136357203e-01,-9.345461343110482710e-01,-9.513186645587279333e-01,-9.656651248485588201e-01,-9.775489285796395977e-01,-9.869397694620893891e-01,-9.938136988046939457e-01,-9.981531865892881994e-01,-9.999471661761238916e-01,-9.991910625262125922e-01,-9.958868038686728985e-01,-9.900428167833257298e-01,-9.816740047110791290e-01,-9.708017099469047340e-01,-9.574536592123347178e-01,-9.416638929462770591e-01,-9.234726784944764510e-01,-9.029264074190066491e-01,-8.800774771896734405e-01,-8.549841575590454434e-01,-8.277104419618859232e-01,-7.983258843179416031e-01,-7.669054216542900981e-01,-7.335291829995834734e-01,-6.982822850375598467e-01,-6.612546150409492896e-01,-6.225406016393301156e-01,-5.822389740055460283e-01
