# x = [0], t = np.linspace(0,50,500)
3.000000000000000000e+00,2.990570280634122113e+00,2.973610414665981416e+00,2.955020606126525617e+00,2.935976404427770969e+00,2.916713629382650108e+00,2.897278030571251328e+00,2.877675993565274037e+00,2.857905454221063568e+00,2.837962368578340389e+00,2.817842091207054978e+00,2.797539662922143400e+00,2.777049865535779372e+00,2.756367219981013861e+00,2.735485972861740667e+00,2.714400078740530464e+00,2.693103177796859260e+00,2.671588573281657997e+00,2.649849206577641336e+00,2.627877629165268569e+00,2.605665972262631414e+00,2.583205912993296938e+00,2.560488637483336660e+00,2.537504799536994149e+00,2.514244475598751194e+00,2.490697114227668596e+00,2.466851478838167910e+00,2.442695585778508871e+00,2.418216631864192223e+00,2.393400923307112294e+00,2.368233773736796444e+00,2.342699414558430338e+00,2.316780883606815777e+00,2.290459880506726442e+00,2.263716644912769471e+00,2.236529760929526045e+00,2.208875990894949126e+00,2.180730039107036333e+00,2.152064311568246069e+00,2.122848584887155443e+00,2.093049723612558921e+00,2.062631187048274306e+00,2.031552618848576852e+00,1.999769277810825585e+00,1.967231355996557740e+00,1.933883176743577126e+00,1.899662234466276800e+00,1.864498032248255166e+00,1.828310650073335708e+00,1.791009013617498313e+00,1.752488707800387457e+00,1.712629307771286635e+00,1.671290999316772607e+00,1.628310225244808285e+00,1.583494227857398240e+00,1.536613902386770647e+00,1.487394458610085346e+00,1.435503068564521589e+00,1.380532341403573948e+00,1.321977912945516698e+00,1.259207704249998061e+00,1.191419178514356858e+00,1.117579253893393521e+00,1.036338937507215618e+00,9.459111690872279432e-01,8.438958457949659042e-01,7.270325600364545560e-01,5.908651504261110965e-01,4.293356545977099481e-01,2.344520863569042324e-01,-3.447230579009159974e-03,-2.934124916372873870e-01,-6.369025640438358282e-01,-1.014849083826557363e+00,-1.379113898508518288e+00,-1.671578656810791541e+00,-1.863669861346911816e+00,-1.967221407884792939e+00,-2.010939965053395007e+00,-2.019697037214001067e+00,-2.009295677561714566e+00,-1.988505127353152879e+00,-1.961911545601976670e+00,-1.931854298793703295e+00,-1.899509669921048971e+00,-1.865454951861605482e+00,-1.829954493399109205e+00,-1.793103758669729153e+00,-1.754901691238716532e+00,-1.715286626788031565e+00,-1.674153242702902888e+00,-1.631359178306752034e+00,-1.586725530925932270e+00,-1.540033132223601831e+00,-1.491015246601465893e+00,-1.439346538103768891e+00,-1.384627515763611205e+00,-1.326362996279889295e+00,-1.263932292561088078e+00,-1.196547658059107455e+00,-1.123195791445898095e+00,-1.042554705736685738e+00,-9.528747655662589411e-01,-8.518082928429016043e-01,-7.361682561736903052e-01,-6.015993874150156184e-01,-4.421749492248444047e-01,-2.500482820074692025e-01,-1.564010250213209580e-02,2.703057239323264360e-01,6.101858487736501191e-01,9.869069752422869879e-01,1.354256008860255989e+00,1.653487301951342747e+00,1.852916370236282750e+00,1.962018831981904299e+00,2.009167428669459632e+00,2.019843547129833716e+00,2.010480584212964938e+00,1.990258239880530633e+00,1.963990903272977206e+00,1.934137399188966322e+00,1.901935455805068509e+00,1.867994152826651710e+00,1.832594672833780081e+00,1.795841786929049499e+00,1.757739977101994144e+00,1.718231276190307355e+00,1.677213237769436649e+00,1.634546134379401883e+00,1.590053815769288059e+00,1.543520260252701171e+00,1.494682524562996218e+00,1.443220030412682986e+00,1.388739353450466396e+00,1.330753191627664922e+00,1.268651275299410353e+00,1.201659799332347456e+00,1.128784400520809417e+00,1.048729164337919739e+00,9.597807461058521783e-01,8.596423546482898637e-01,7.451983327306115346e-01,6.121918256909052447e-01,4.548249098145739633e-01,2.653962990172586411e-01,3.441850948950746225e-02,-2.475367235270021227e-01,-5.837314800874804366e-01,-9.589789630773145612e-01,-1.329073296219297484e+00,-1.634883292698674273e+00,-1.841700004790766343e+00,-1.956504049362474351e+00,-2.007213625141512026e+00,-2.019891253005777987e+00,-2.011612097589953851e+00,-1.991981578098248606e+00,-1.966052485174147435e+00,-1.936408730361229402e+00,-1.904352395435953360e+00,-1.870525826813180803e+00,-1.835227781429035865e+00,-1.798572708102343043e+00,-1.760570811513176626e+00,-1.721167906344555298e+00,-1.680264455422355141e+00,-1.637723365636914341e+00,-1.593371219199451794e+00,-1.546995104439485402e+00,-1.498335823601411265e+00,-1.447077458076429846e+00,-1.392832547378772157e+00,-1.335121513094731149e+00,-1.273344281592801108e+00,-1.206740696189736894e+00,-1.134334906363393625e+00,-1.054856456142539312e+00,-9.666274156083655145e-01,-8.674006414629075179e-01,-7.541301059910019422e-01,-6.226552094074605526e-01,-4.673047484685236563e-01,-2.805229277653487618e-01,-5.292275770039014254e-02,2.250649559367561836e-01,5.574995872470943636e-01,9.310318247400345415e-01,1.303534213242081297e+00,1.615728866692675458e+00,1.829983112209633944e+00,1.950648866600797948e+00,2.005061096712465574e+00,2.019830343912530246e+00,2.012684924714815082e+00,1.993672309373936136e+00,1.968094756806151979e+00,1.938667442745180880e+00,1.906760015692588794e+00,1.873049712254095667e+00,1.837853680940769063e+00,1.801296460000437083e+00,1.763394180131055533e+00,1.724096536313086014e+00,1.683306940647185224e+00,1.640890939964703810e+00,1.596677831884198318e+00,1.550457778363982353e+00,1.501975271124438072e+00,1.450918984355633823e+00,1.396907286205260945e+00,1.339468193724911105e+00,1.278011615814244717e+00,1.211790742029244194e+00,1.139847829675943558e+00,1.060937280912878755e+00,9.734157196791979327e-01,8.750844508066928373e-01,7.629653753107281666e-01,6.329920075497278420e-01,4.796177135692988314e-01,2.954319981519354932e-01,7.115609410956499903e-02,-2.028912217025564402e-01,-5.315010478485128198e-01,-9.030888988536827089e-01,-1.277661740744845398e+00,-1.596029455538653385e+00,-1.817756233073893224e+00,-1.944441304508775614e+00,-2.002701246609738028e+00,-2.019655810824046327e+00,-2.013696382880129310e+00,-1.995329044643434857e+00,-1.970117006732780451e+00,-1.940913169457146870e+00,-1.909158127857460308e+00,-1.875565714474496826e+00,-1.840472328368053745e+00,-1.804013029925372491e+00,-1.766210090176950631e+00,-1.727017188150421267e+00,-1.686340728939170974e+00,-1.644048906124405907e+00,-1.599973717769848536e+00,-1.553908363534784565e+00,-1.505600977427512976e+00,-1.454744738907578494e+00,-1.400963756102590496e+00,-1.343793475790464376e+00,-1.282653587595632416e+00,-1.216810350671228447e+00,-1.145323715098531148e+00,-1.066972364754911418e+00,-9.801466495771711251e-01,-8.826951013438768534e-01,-7.717059464811494296e-01,-6.432046751934284989e-01,-4.917670273455566621e-01,-3.101273444092454423e-01,-8.912181465600071961e-02,1.810159900614175532e-01,5.057461132211101829e-01,8.751732940678764727e-01,1.251480139745227538e+00,1.575792474451109815e+00,1.805010952260648560e+00,1.937869543122939575e+00,2.000125373756914904e+00,2.019362548706213012e+00,2.014643761641381481e+00,1.996950414098730864e+00,1.972118562735899916e+00,1.943145617033274153e+00,1.911546628908368461e+00,1.878073828864270212e+00,1.843083771319698583e+00,1.806722494485003994e+00,1.769018638102084706e+00,1.729929974835383577e+00,1.689365947390257805e+00,1.647197407448301343e+00,1.603259038291378280e+00,1.557347043948869025e+00,1.509213136738461580e+00,1.458554933439875523e+00,1.405002179573319410e+00,1.348097616348878924e+00,1.287270515085978007e+00,1.221799915765163114e+00,1.150763067089509928e+00,1.072962370643899543e+00,9.868210814176548995e-01,8.902338154856245245e-01,7.803535078133023717e-01,6.532955169050823629e-01,5.037557512289149164e-01,3.246126780391414002e-01,1.068233521437189359e-01,-1.594391672209993505e-01,-4.802437948567122583e-01,-8.473068520158324457e-01,-1.225013704961598116e+00,-1.555026249633896240e+00,-1.791739152002430391e+00,-1.930921392550116966e+00,-1.997324291136855168e+00,-2.018945092443738432e+00,-2.015524113129757211e+00,-1.998534879300785105e+00,-1.974098647636217674e+00,-1.945364368990689208e+00,-1.913925292330782790e+00,-1.880573927603377493e+00,-1.845687937562672243e+00,-1.809424814243147051e+00,-1.771819805932422831e+00,-1.732834893904356521e+00,-1.692382608483942619e+00,-1.650336470980636516e+00,-1.606533836402934456e+00,-1.560773882946923763e+00,-1.512811851955164100e+00,-1.462349724448497534e+00,-1.409022778434265488e+00,-1.352380905459098281e+00,-1.291862770555541440e+00,-1.226759923450173151e+00,-1.156166521824345095e+00,-1.078908135689646830e+00,-9.934401447537584140e-01,-8.977021368301129067e-01,-7.889101361454842198e-01,-6.632673421042520889e-01,-5.155875820260317210e-01,-3.388925254548232902e-01,-1.242652420132595581e-01,1.381590014107144104e-01,4.550008118191936068e-01,8.195090246964029657e-01,1.198285722227359518e+00,1.533739353072428147e+00,1.777932637538898408e+00,1.923584072030118719e+00,1.994288206476585668e+00,2.018397558250245361e+00,2.016334242993143011e+00,2.000080776932173787e+00,1.976056380207720453e+00,1.947568967732573153e+00,1.916293878379474069e+00,1.883065888423436585e+00,1.848284767902653503e+00,1.812119967289781197e+00,1.774613594034844866e+00,1.735731961090376307e+00,1.695390739974727001e+00,1.653466135375370571e+00,1.609798163692339079e+00,1.564188945086746330e+00,1.516397203799183080e+00,1.466129209119788168e+00,1.413025678177633138e+00,1.356643512361860537e+00,1.296430579358379465e+00,1.231690673713193185e+00,1.161534486409553368e+00,1.084810221232751948e+00,1.000004607877895468e+00,9.051010891907100842e-01,7.973772715814212431e-01,6.731221468092164484e-01,5.272652070831965743e-01,3.529701866687600109e-01,1.414505537717327399e-01,-1.171753421682558555e-01,-4.300254450803764339e-01,-7.918012647848473584e-01,-1.171322749585549605e+00,-1.511944251428715580e+00,-1.763585829356410839e+00,-1.915845898415586390e+00,-1.991007699928844632e+00,-2.017714216351458312e+00,-2.017071057127380218e+00,-2.001586520142032199e+00,-1.977990978061925809e+00,-1.949759033709430156e+00,-1.918652214369992670e+00,-1.885549647127568340e+00,-1.850874258021052210e+00,-1.814807984175223377e+00,-1.777400056864939959e+00,-1.738621248307416156e+00,-1.698390428826724863e+00,-1.656586502973138142e+00,-1.613052139553213582e+00,-1.567592370568072102e+00,-1.519969357594098236e+00,-1.469893595995422908e+00,-1.417011133653943933e+00,-1.360885751518732922e+00,-1.300974328930220913e+00,-1.236592651454927472e+00,-1.166867585611894631e+00,-1.090669431628208397e+00,-1.006515531755666881e+00,-9.124320977341576766e-01,-8.057568253807492198e-01,-6.828625085474318013e-01,-5.387920354471066320e-01,-3.668499040570227798e-01,-1.583836876900151514e-01,9.648605679347552200e-02,4.053231496023302904e-01,7.642017339751786542e-01,1.144149197759484871e+00,1.489652803855838314e+00,1.748692628740520894e+00,1.907694318073865025e+00,1.987472542200394710e+00,2.016888788842356561e+00,2.017731134365862378e+00,2.003050341700077563e+00,1.979901553213659682e+00,1.951934142894946600e+00,1.921000114217588095e+00,1.888025139518118012e+00,1.853456408538898703e+00,1.817488901270707835e+00,1.780179252546154389e+00,1.741502830962902371e+00,1.701381766404443940e+00,1.659697681724528806e+00,1.616295889629953741e+00,1.570984306500520011e+00,1.523528480460286882e+00,1.473643062072371723e+00,1.420979342488134511e+00,1.365107853569689444e+00,1.305494305587397985e+00,1.241466223342217123e+00,1.172166278052531263e+00,1.096486374069297387e+00,1.012973727397882273e+00,9.196962861418213064e-01,8.140503512215961912e-01,6.924905579070125272e-01,5.501709277811946963e-01,3.805352553506672342e-01,1.750683254424490465e-01,-7.608965394757560841e-02,-3.808997511586043605e-01,-7.367290109022299749e-01,-1.116790985501720179e+00,-1.466879410784182936e+00,-1.733248740117925735e+00,-1.899117322239487038e+00,-1.983672471877103272e+00,-2.015914857960389384e+00,-2.018310942627748794e+00,-2.004470393449536925e+00,-1.981787152671982799e+00,-1.954093798146229632e+00,-1.923337315594716657e+00,-1.890492226832168887e+00,-1.856031147488310884e+00,-1.820162685429399740e+00,-1.782951171964632042e+00,-1.744376716133583471e+00,-1.704364772654758609e+00,-1.662799703731047352e+00,-1.619529459447584196e+00,-1.574364814014361347e+00,-1.527074656650850182e+00,-1.477377727061427448e+00,-1.424930467504755605e+00,-1.369310032467993654e+00,-1.309990789580005366e+00,-1.246311751528196066e+00,-1.177431052890108409e+00,-1.102261700296036429e+00,-1.019380072748210297e+00,-9.268948394350594588e-01,-8.222594726321087455e-01,-7.020085173600328909e-01,-5.614048683643946269e-01,-3.940300129684145558e-01,-1.915084826034166854e-01,5.598398269079894740e-02,3.567598755819909040e-01,7.094002026918074799e-01,1.089273560281978304e+00,1.443639431386183114e+00,1.717250668146521830e+00,1.890102871217058444e+00,1.979596873976158466e+00,2.014785706830817702e+00,2.018806772614611500e+00,2.005844741600858239e+00
